belotn@DESKTOP-QPKGRAU:~/.local/bin$ python3.10 -X importtime docling --to md quiz4_practice_part2.pdf 2>&1 | head -50
import time:       159 |        159 |                     PIL.features
import time:      1926 |       1926 |                     PIL._imagingft
import time:       691 |       2775 |                   PIL.ImageFont
import time:      9529 |      14369 |                 docling_core.types.doc.page
import time:       210 |     306664 |               docling_core.types.doc
import time:         7 |     306671 |             docling_core.types.doc.document
import time:       106 |        106 |               docling_core.types.gen
import time:       535 |        640 |             docling_core.types.gen.generic
import time:        80 |         80 |               docling_core.types.rec
import time:      1393 |       1393 |                 docling_core.types.rec.base
import time:      4194 |       4194 |                 docling_core.types.rec.predicate
import time:       993 |       6579 |               docling_core.types.rec.attribute
import time:        63 |         63 |                   docling_core.types.legacy_doc
import time:       390 |        390 |                   docling_core.types.legacy_doc.tokens
import time:      8692 |       9144 |                 docling_core.types.legacy_doc.base
import time:      2353 |      11496 |               docling_core.types.rec.subject
import time:      2231 |      20385 |             docling_core.types.rec.record
import time:       130 |     327824 |           docling_core.types
import time:         9 |     327833 |         docling_core.types.doc
import time:        10 |     327842 |       docling_core.types.doc.document
import time:      2644 |     330486 |     docling_core.transforms.serializer.base
import time:      6914 |       6914 |     docling_core.transforms.serializer.common
import time:       109 |        109 |     docling_core.transforms.serializer.html_styles
import time:        95 |         95 |       docling_core.transforms.visualizer
import time:       280 |        374 |     docling_core.transforms.visualizer.base
import time:      7836 |     417393 |   docling_core.transforms.serializer.html
import time:      2667 |       2667 |   docling_core.transforms.visualizer.layout_visualizer
import time:       503 |        503 |         urllib3.exceptions
import time:       179 |        179 |                 urllib3.util.timeout
import time:       351 |        529 |               urllib3.util.connection
import time:        54 |         54 |                 urllib3.util.util
import time:        54 |         54 |                 brotlicffi
import time:        53 |         53 |                 brotli
import time:        68 |         68 |                 compression
import time:       423 |        423 |                   zstandard.backend_c
import time:       191 |        613 |                 zstandard
import time:       457 |       1296 |               urllib3.util.request
import time:        93 |         93 |               urllib3.util.response
import time:       251 |        251 |               urllib3.util.retry
import time:      4294 |       4294 |                 urllib3.util.url
import time:       173 |        173 |                 urllib3.util.ssltransport
import time:       222 |       4688 |               urllib3.util.ssl_
import time:        93 |         93 |               urllib3.util.wait
import time:       151 |       7099 |             urllib3.util
import time:        12 |       7110 |           urllib3.util.connection
import time:       335 |       7444 |         urllib3._base_connection
import time:       386 |        386 |         urllib3._collections
import time:        73 |         73 |         urllib3._version
import time:       148 |        148 |             _queue
import time:       183 |        331 |           queue
import time:       151 |        151 |               urllib3.fields
import time:       139 |        290 |             urllib3.filepost
import time:        64 |         64 |               brotlicffi
import time:        44 |         44 |               brotli
import time:        74 |         74 |                 urllib3.http2
import time:       169 |        169 |                 urllib3.http2.probe
import time:        91 |         91 |                 urllib3.util.ssl_match_hostname
import time:       467 |        799 |               urllib3.connection
import time:        50 |         50 |               compression
import time:       428 |       1382 |             urllib3.response
import time:       181 |       1852 |           urllib3._request_methods
import time:        75 |         75 |           urllib3.util.proxy
import time:       351 |       2607 |         urllib3.connectionpool
import time:       467 |        467 |         urllib3.poolmanager
import time:       255 |      11732 |       urllib3
import time:       766 |        766 |               charset_normalizer.constant
import time:       226 |        226 |                 charset_normalizer.md__mypyc
import time:       164 |        164 |                   _multibytecodec
import time:       257 |        420 |                 charset_normalizer.utils
import time:       285 |        930 |               charset_normalizer.md
import time:       340 |        340 |               charset_normalizer.models
import time:       281 |       2315 |             charset_normalizer.cd
import time:       232 |       2547 |           charset_normalizer.api
import time:        92 |         92 |           charset_normalizer.legacy
import time:        58 |         58 |           charset_normalizer.version
import time:        65 |         65 |           simplejson
import time:      2469 |       2469 |           http.cookiejar
import time:      1289 |       1289 |           http.cookies
import time:       453 |       6970 |         requests.compat
import time:       399 |       7368 |       requests.exceptions
import time:       147 |        147 |       chardet
import time:       510 |        510 |       requests.packages
import time:        93 |         93 |             certifi.core
import time:       105 |        197 |           certifi
import time:        76 |        273 |         requests.certs
import time:        53 |         53 |         requests.__version__
import time:       220 |        220 |         requests._internal_utils
import time:       222 |        222 |         requests.cookies
import time:       116 |        116 |         requests.structures
import time:       479 |       1362 |       requests.utils
import time:       153 |        153 |             requests.auth
import time:       173 |        173 |                 stringprep
import time:       153 |        325 |               encodings.idna
import time:        65 |         65 |               requests.hooks
import time:       934 |        934 |               requests.status_codes
import time:       282 |       1605 |             requests.models
import time:       118 |        118 |               urllib3.contrib
import time:       291 |        291 |               socks
import time:       317 |        725 |             urllib3.contrib.socks
import time:     31592 |      34073 |           requests.adapters
import time:       235 |      34308 |         requests.sessions
import time:       101 |      34409 |       requests.api
import time:       310 |      55835 |     requests
import time:       876 |        876 |     docling_core.types.io
import time:       535 |      57245 |   docling_core.utils.file
import time:       247 |        247 |       termios
import time:       274 |        520 |     getpass
import time:       209 |        209 |     rich._null_file
import time:       316 |        316 |       rich.default_styles
import time:       960 |        960 |         configparser
import time:       238 |       1197 |       rich.theme
import time:       114 |       1626 |     rich.themes
import time:        77 |         77 |     rich._export_format
import time:        61 |         61 |     rich._fileno
import time:       257 |        257 |     rich._log_render
import time:       265 |        265 |     rich.highlighter
import time:       477 |        477 |     rich.markup
import time:       118 |        118 |     rich.pager
import time:        82 |         82 |       rich.abc
import time:      1347 |       1429 |     rich.pretty
import time:       161 |        161 |     rich.region
import time:       146 |        146 |       rich.panel
import time:       112 |        257 |     rich.scope
import time:        96 |         96 |     rich.screen
import time:        74 |         74 |     rich.styled
import time:     16995 |      22616 |   rich.console
import time:        92 |         92 |     docling.backend
import time:       127 |        127 |                 ctypes.util
import time:      3911 |       4038 |               pypdfium2_raw.bindings
import time:       396 |       4433 |             pypdfium2_raw
import time:        33 |       4466 |           pypdfium2_raw.bindings
import time:       137 |       4602 |         pypdfium2.raw
import time:       419 |        419 |           pypdfium2.internal.bases
import time:       207 |        207 |             pypdfium2.version
import time:       207 |        413 |           pypdfium2.internal.consts
import time:       122 |        122 |           pypdfium2.internal.utils
import time:       365 |       1317 |         pypdfium2.internal
import time:       171 |       6090 |       pypdfium2._library_scope
import time:       123 |        123 |         pypdfium2._helpers.unsupported
import time:        68 |         68 |         pypdfium2._helpers.misc
import time:        77 |         77 |         pypdfium2._helpers.matrix
import time:        69 |         69 |           pypdfium2._lazy
import time:       121 |        190 |         pypdfium2._helpers.bitmap
import time:       268 |        268 |               pypdfium2._helpers.pageobjects
import time:       188 |        455 |             pypdfium2._helpers.textpage
import time:       212 |        667 |           pypdfium2._helpers.page
import time:        86 |         86 |           pypdfium2._helpers.attachment
import time:       218 |        969 |         pypdfium2._helpers.document
import time:       112 |       1537 |       pypdfium2._helpers
import time:       128 |       7753 |     pypdfium2
import time:        84 |         84 |       docling_parse
import time:      1123 |       1206 |     docling_parse.pdf_parsers
import time:        55 |         55 |           docling.datamodel
import time:      2933 |       2988 |         docling.datamodel.backend_options
import time:       155 |       3142 |       docling.backend.abstract_backend
import time:        76 |         76 |                 pydantic_settings.exceptions
import time:       582 |        582 |                   argparse
import time:       114 |        114 |                     pydantic._internal._dataclasses
import time:       203 |        317 |                   pydantic.dataclasses
import time:        58 |         58 |                       pydantic_settings.utils
import time:       117 |        117 |                       pydantic_settings.sources.types
import time:       488 |        488 |                       pydantic_settings.sources.utils
import time:       274 |        935 |                     pydantic_settings.sources.base
import time:       185 |        185 |                           pydantic_settings.sources.providers.env
import time:       116 |        300 |                         pydantic_settings.sources.providers.aws
import time:        55 |         55 |                           pydantic.alias_generators
import time:       147 |        201 |                         pydantic_settings.sources.providers.azure
import time:       203 |        203 |                           shlex
import time:      1486 |       1688 |                         pydantic_settings.sources.providers.cli
import time:       781 |        781 |                               dotenv.parser
import time:       308 |        308 |                               dotenv.variables
import time:       333 |       1422 |                             dotenv.main
import time:       109 |       1530 |                           dotenv
import time:       144 |       1673 |                         pydantic_settings.sources.providers.dotenv
import time:       135 |        135 |                         pydantic_settings.sources.providers.gcp
import time:        93 |         93 |                         pydantic_settings.sources.providers.json
import time:        72 |         72 |                           pydantic_settings.sources.providers.toml
import time:        96 |        167 |                         pydantic_settings.sources.providers.pyproject
import time:        92 |         92 |                         pydantic_settings.sources.providers.secrets
import time:        76 |         76 |                         pydantic_settings.sources.providers.yaml
import time:       204 |       4626 |                       pydantic_settings.sources.providers
import time:        12 |       4637 |                     pydantic_settings.sources.providers.aws
import time:       168 |        168 |                       glob
import time:       188 |        355 |                     pydantic_settings.sources.providers.nested_secrets
import time:       133 |       6059 |                   pydantic_settings.sources
import time:       724 |       7680 |                 pydantic_settings.main
import time:        74 |         74 |                 pydantic_settings.version
import time:       145 |       7974 |               pydantic_settings
import time:       838 |       8811 |             docling.datamodel.accelerator_options
import time:        95 |         95 |                     transformers.dependency_versions_table
import time:       328 |        328 |                         huggingface_hub
import time:       164 |        164 |                         concurrent.futures.thread
import time:       139 |        139 |                             tqdm._monitor
import time:        77 |         77 |                             tqdm._tqdm_pandas
import time:       279 |        279 |                                 tqdm.utils
import time:       965 |       1244 |                               tqdm.std
import time:        43 |         43 |                                 tqdm._dist_ver
import time:        82 |        124 |                               tqdm.version
import time:       266 |       1633 |                             tqdm.cli
import time:       135 |        135 |                             tqdm.gui
import time:       179 |       2161 |                           tqdm
import time:        67 |         67 |                           tqdm.autonotebook
import time:       215 |        215 |                           tqdm.asyncio
import time:       143 |       2585 |                         tqdm.auto
import time:       136 |        136 |                           tqdm.contrib
import time:       124 |        259 |                         tqdm.contrib.concurrent
import time:       304 |        304 |                         huggingface_hub.constants
import time:       410 |        410 |                           huggingface_hub.errors
import time:       219 |        219 |                                 huggingface_hub.utils.tqdm
import time:      4797 |       4797 |                                   huggingface_hub.utils._runtime
import time:       161 |       4957 |                                 huggingface_hub.utils._auth
import time:       166 |        166 |                                 huggingface_hub.utils._cache_assets
import time:       100 |        100 |                                     huggingface_hub.commands
import time:       240 |        340 |                                   huggingface_hub.commands._cli_utils
import time:       161 |        161 |                                   huggingface_hub.utils.logging
import time:      2220 |       2719 |                                 huggingface_hub.utils._cache_manager
import time:       311 |        311 |                                 huggingface_hub.utils._chunk_utils
import time:       101 |        101 |                                 huggingface_hub.utils._datetime
import time:       340 |        340 |                                 huggingface_hub.utils._experimental
import time:       154 |        154 |                                       filelock._error
import time:      1238 |       1391 |                                     filelock._api
import time:        65 |         65 |                                       filelock._util
import time:       193 |        257 |                                     filelock._soft
import time:       135 |        135 |                                     filelock._unix
import time:        97 |         97 |                                     filelock._windows
import time:       685 |        685 |                                     filelock.asyncio
import time:        99 |         99 |                                     filelock.version
import time:       531 |       3193 |                                   filelock
import time:       322 |       3515 |                                 huggingface_hub.utils._fixes
import time:       134 |        134 |                                   huggingface_hub.utils._subprocess
import time:       306 |        440 |                                 huggingface_hub.utils._git_credential
import time:        73 |         73 |                                   huggingface_hub.utils._deprecation
import time:       133 |        133 |                                     huggingface_hub.utils._typing
import time:       209 |        342 |                                   huggingface_hub.utils._validators
import time:       239 |        652 |                                 huggingface_hub.utils._headers
import time:        79 |         79 |                                 huggingface_hub.utils._hf_folder
import time:        74 |         74 |                                   huggingface_hub.utils._lfs
import time:       522 |        595 |                                 huggingface_hub.utils._http
import time:       110 |        110 |                                 huggingface_hub.utils._pagination
import time:       164 |        164 |                                 huggingface_hub.utils._paths
import time:       790 |        790 |                                 huggingface_hub.utils._safetensors
import time:       157 |        157 |                                 huggingface_hub.utils._telemetry
import time:       821 |        821 |                                 huggingface_hub.utils._xet
import time:       447 |      16573 |                               huggingface_hub.utils
import time:       989 |      17562 |                             huggingface_hub._local_folder
import time:        54 |         54 |                               huggingface_hub.utils.insecure_hashlib
import time:        98 |        152 |                             huggingface_hub.utils.sha
import time:       916 |      18628 |                           huggingface_hub.file_download
import time:       548 |        548 |                           huggingface_hub.lfs
import time:      1063 |      20648 |                         huggingface_hub._commit_api
import time:       688 |        688 |                         huggingface_hub._inference_endpoints
import time:       789 |        789 |                           huggingface_hub._space_api
import time:      1440 |       2228 |                         huggingface_hub._jobs_api
import time:       338 |        338 |                         huggingface_hub._upload_large_folder
import time:      1568 |       1568 |                         huggingface_hub.community
import time:       784 |        784 |                         huggingface_hub.repocard_data
import time:        84 |         84 |                         huggingface_hub.utils.endpoint_helpers
import time:       110 |        110 |                         packaging
import time:       366 |        366 |                           packaging._structures
import time:      1595 |       1960 |                         packaging.version
import time:       578 |        578 |                                 regex._regex
import time:      3101 |       3679 |                               regex._regex_core
import time:        47 |         47 |                               regex.DEFAULT_VERSION
import time:       396 |       4120 |                             regex._main
import time:       135 |       4255 |                           regex
import time:       255 |        255 |                           transformers.utils.doc
import time:       328 |        328 |                             transformers.utils.logging
import time:     13350 |      13350 |                             transformers.utils.import_utils
import time:       444 |        444 |                               torch._utils
import time:       128 |        128 |                                   torch._strobelight
import time:       107 |        107 |                                     timeit
import time:       300 |        406 |                                   torch._strobelight.cli_function_profiler
import time:       224 |        757 |                                 torch._strobelight.compile_time_profiler
import time:       182 |        939 |                               torch._utils_internal
import time:        49 |         49 |                                     torch._vendor
import time:        88 |        137 |                                   torch._vendor.packaging
import time:        71 |         71 |                                   torch._vendor.packaging._structures
import time:      1251 |       1458 |                                 torch._vendor.packaging.version
import time:        93 |         93 |                                 torch.version
import time:       132 |       1682 |                               torch.torch_version
import time:        23 |         23 |                               torch._rocm_init
import time:    167659 |     167659 |                               torch._C
import time:       126 |        126 |                                 torch._namedtensor_internals
import time:       910 |        910 |                                 torch.overrides
import time:       634 |       1669 |                               torch._tensor
import time:       176 |        176 |                                 torch.types
import time:       618 |        793 |                               torch.storage
import time:       183 |        183 |                                 torch.amp.autocast_mode
import time:       256 |        256 |                                 torch.amp.grad_scaler
import time:       147 |        585 |                               torch.amp
import time:        92 |         92 |                               torch.random
import time:       428 |        428 |                                 difflib
import time:       177 |        177 |                                 torch._weights_only_unpickler
import time:       264 |        264 |                                 torch._sources
import time:       765 |       1632 |                               torch.serialization
import time:       510 |        510 |                               torch._tensor_str
import time:       150 |        150 |                                 torch.cuda._device_limits
import time:        90 |         90 |                                 torch.cuda.gds
import time:       236 |        236 |                                 torch.cuda._utils
import time:       299 |        299 |                                 torch.cuda.graphs
import time:        91 |         91 |                                 torch.cuda.green_contexts
import time:       121 |        121 |                                 torch.cuda.streams
import time:        55 |         55 |                                 pynvml
import time:       202 |        202 |                                   torch.cuda._memory_viz
import time:       690 |        891 |                                 torch.cuda.memory
import time:       128 |        128 |                                 torch.cuda.random
import time:       135 |        135 |                                   torch.cuda.amp.autocast_mode
import time:        67 |         67 |                                   torch.cuda.amp.common
import time:        90 |         90 |                                   torch.cuda.amp.grad_scaler
import time:       132 |        423 |                                 torch.cuda.amp
import time:        92 |         92 |                                 torch.cuda.jiterator
import time:        95 |         95 |                                 torch.cuda.nvtx
import time:        67 |         67 |                                 torch.cuda.profiler
import time:        45 |         45 |                                 torch.cuda.sparse
import time:       185 |        185 |                                       multiprocessing.process
import time:       214 |        214 |                                       multiprocessing.reduction
import time:       371 |        769 |                                     multiprocessing.context
import time:       101 |        869 |                                   multiprocessing
import time:       131 |        999 |                                 torch.cuda.tunable
import time:      3770 |       7544 |                               torch.cuda
import time:        79 |         79 |                                   torch.sparse._semi_structured_conversions
import time:       109 |        109 |                                   torch.sparse._semi_structured_ops
import time:       487 |        675 |                                 torch.sparse.semi_structured
import time:       273 |        947 |                               torch.sparse
import time:       121 |        121 |                               torch._compile
import time:        74 |         74 |                               torch._VF
import time:       210 |        210 |                                     torch.nn.parameter
import time:       776 |        776 |                                         torch._prims_common
import time:       159 |        159 |                                             torch.utils.backcompat
import time:       300 |        300 |                                             torch.utils.collect_env
import time:       138 |        138 |                                                     cmd
import time:       223 |        223 |                                                     bdb
import time:       100 |        100 |                                                       codeop
import time:       115 |        214 |                                                     code
import time:       444 |       1017 |                                                   pdb
import time:        90 |         90 |                                                           torch.distributed._pycute.typing
import time:       265 |        355 |                                                         torch.distributed._pycute.int_tuple
import time:       255 |        255 |                                                         torch.distributed._pycute.layout
import time:       118 |        726 |                                                       torch.distributed._pycute
import time:       496 |       1222 |                                                     torch.distributed._mesh_layout
import time:       111 |        111 |                                                     torch.utils._typing_utils
import time:       118 |        118 |                                                       torch.monitor
import time:        58 |         58 |                                                         torch.distributed.logging_handlers
import time:       196 |        254 |                                                       torch.distributed.c10d_logger
import time:        75 |         75 |                                                       torch.distributed.constants
import time:       175 |        175 |                                                       torch.distributed.rendezvous
import time:      1211 |       1831 |                                                     torch.distributed.distributed_c10d
import time:       663 |       3827 |                                                   torch.distributed.device_mesh
import time:       149 |        149 |                                                   torch.distributed.remote_device
import time:      3401 |       8393 |                                                 torch.distributed
import time:       197 |        197 |                                                                 torch.utils.data.datapipes._hook_iterator
import time:       310 |        507 |                                                               torch.utils.data.datapipes._typing
import time:        69 |         69 |                                                                 torch.utils._import_utils
import time:        71 |         71 |                                                                   torch.utils.data.datapipes.utils
import time:       265 |        335 |                                                                 torch.utils.data.datapipes.utils.common
import time:       478 |        478 |                                                                 torch.utils.data.dataset
import time:        78 |         78 |                                                                   dill.__info__
import time:       641 |        641 |                                                                     dill.logger
import time:       578 |        578 |                                                                     _pyio
import time:       120 |        120 |                                                                     dill._shims
import time:        63 |         63 |                                                                     dill.settings
import time:        69 |         69 |                                                                     winreg
import time:      1242 |       2711 |                                                                   dill._dill
import time:       583 |        583 |                                                                   dill.session
import time:       124 |        124 |                                                                     dill.pointers
import time:       192 |        316 |                                                                   dill.detect
import time:       211 |        211 |                                                                   dill.source
import time:        88 |         88 |                                                                   dill.temp
import time:        56 |         56 |                                                                   dill.objtypes
import time:       350 |       4389 |                                                                 dill
import time:       476 |       5746 |                                                               torch.utils.data.datapipes.datapipe
import time:       174 |       6425 |                                                             torch.utils.data.datapipes._decorator
import time:       173 |        173 |                                                               torch.utils.data.datapipes.dataframe.dataframe_wrapper
import time:       136 |        309 |                                                             torch.utils.data.datapipes.dataframe.structures
import time:       434 |       7167 |                                                           torch.utils.data.datapipes.dataframe.dataframes
import time:       338 |        338 |                                                           torch.utils.data.datapipes.dataframe.datapipes
import time:       149 |       7653 |                                                         torch.utils.data.datapipes.dataframe
import time:       289 |        289 |                                                                 torch.utils.data._utils.collate
import time:       107 |        107 |                                                                 torch.utils.data._utils.fetch
import time:        81 |         81 |                                                                 torch.utils.data._utils.pin_memory
import time:        72 |         72 |                                                                 torch.utils.data._utils.signal_handling
import time:      1076 |       1076 |                                                                 torch.utils.data._utils.worker
import time:       217 |       1838 |                                                               torch.utils.data._utils
import time:        10 |       1847 |                                                             torch.utils.data._utils.collate
import time:       362 |       2209 |                                                           torch.utils.data.datapipes.iter.callable
import time:       281 |        281 |                                                             torch.utils.data.sampler
import time:       327 |        607 |                                                           torch.utils.data.datapipes.iter.combinatorics
import time:       830 |        830 |                                                           torch.utils.data.datapipes.iter.combining
import time:       198 |        198 |                                                             torch.utils.data.datapipes.iter.utils
import time:       254 |        452 |                                                           torch.utils.data.datapipes.iter.filelister
import time:       213 |        213 |                                                           torch.utils.data.datapipes.iter.fileopener
import time:       519 |        519 |                                                           torch.utils.data.datapipes.iter.grouping
import time:       427 |        427 |                                                             torch.utils.data.datapipes.utils.decoder
import time:       419 |        846 |                                                           torch.utils.data.datapipes.iter.routeddecoder
import time:       294 |        294 |                                                           torch.utils.data.datapipes.iter.selecting
import time:       274 |        274 |                                                           torch.utils.data.datapipes.iter.sharding
import time:       129 |        129 |                                                           torch.utils.data.datapipes.iter.streamreader
import time:       364 |       6732 |                                                         torch.utils.data.datapipes.iter
import time:       387 |        387 |                                                           torch.utils.data.datapipes.map.callable
import time:       203 |        203 |                                                           torch.utils.data.datapipes.map.combinatorics
import time:       236 |        236 |                                                           torch.utils.data.datapipes.map.combining
import time:       147 |        147 |                                                           torch.utils.data.datapipes.map.grouping
import time:       105 |        105 |                                                           torch.utils.data.datapipes.map.utils
import time:       221 |       1295 |                                                         torch.utils.data.datapipes.map
import time:       118 |      15797 |                                                       torch.utils.data.datapipes
import time:        18 |      15814 |                                                     torch.utils.data.datapipes.iter
import time:        10 |      15823 |                                                   torch.utils.data.datapipes.iter.sharding
import time:       137 |        137 |                                                   torch.utils.data.graph
import time:       181 |      16140 |                                                 torch.utils.data.graph_settings
import time:       426 |      24958 |                                               torch.utils.data.dataloader
import time:       177 |        177 |                                               torch.utils.data.distributed
import time:       131 |      25265 |                                             torch.utils.data
import time:        88 |         88 |                                             torch.utils.deterministic
import time:       196 |        196 |                                             torch.utils.hooks
import time:       206 |        206 |                                             torch.utils.backend_registration
import time:        85 |         85 |                                             torch.utils.cpp_backtrace
import time:        98 |         98 |                                             torch.utils.throughput_benchmark
import time:       257 |      26649 |                                           torch.utils
import time:        83 |         83 |                                           torchgen
import time:       241 |        241 |                                               torchgen.code_template
import time:       368 |        609 |                                             torchgen.utils
import time:      9633 |      10241 |                                           torchgen.model
import time:       775 |      37747 |                                         torch.utils._python_dispatch
import time:       787 |      39310 |                                       torch.nn.modules.module
import time:       191 |        191 |                                               torch.distributed.autograd
import time:       145 |        145 |                                                 torch.futures
import time:        93 |         93 |                                                 torch.distributed.rpc._utils
import time:        67 |         67 |                                                 torch.distributed.rpc.constants
import time:       290 |        290 |                                                 torch.distributed.rpc.internal
import time:       431 |       1024 |                                               torch.distributed.rpc.api
import time:       295 |        295 |                                               torch.distributed.rpc.backend_registry
import time:        88 |         88 |                                               torch.distributed.rpc.functions
import time:       146 |        146 |                                               torch.distributed.rpc.options
import time:        69 |         69 |                                                                   torch._functorch
import time:       160 |        160 |                                                                       torch.utils._contextlib
import time:       284 |        444 |                                                                     torch.autograd.grad_mode
import time:       266 |        709 |                                                                   torch.autograd.forward_ad
import time:       261 |       1038 |                                                                 torch._functorch.pyfunctorch
import time:       591 |       1628 |                                                               torch._ops
import time:       498 |        498 |                                                               torch._library.utils
import time:       439 |       2564 |                                                             torch._library.autograd
import time:       137 |        137 |                                                             torch._library.fake_impl
import time:       311 |        311 |                                                               torch._library.effects
import time:       151 |        462 |                                                             torch._library.simple_registry
import time:       327 |        327 |                                                             torch._library.fake_class_registry
import time:        72 |         72 |                                                               torch.utils._exposed_in
import time:       340 |        340 |                                                               torch._library.custom_ops
import time:       398 |        398 |                                                                 torch._library.opaque_object
import time:       590 |        987 |                                                               torch._library.infer_schema
import time:       214 |       1611 |                                                             torch._library.triton
import time:       162 |       5260 |                                                           torch._library
import time:        15 |       5275 |                                                         torch._library.opaque_object
import time:      3360 |       8634 |                                                       torch.utils._pytree
import time:       149 |       8782 |                                                     torch._vmap_internals
import time:       233 |        233 |                                                     torch.autograd.functional
import time:        96 |         96 |                                                       torch.autograd.variable
import time:       650 |        746 |                                                     torch.autograd.graph
import time:        95 |         95 |                                                     torch.autograd.anomaly_mode
import time:       112 |        112 |                                                           torch._functorch.utils
import time:        80 |         80 |                                                             torch._functorch.predispatch
import time:       258 |        337 |                                                           torch._functorch.vmap
import time:       135 |        584 |                                                         torch._functorch.apis
import time:      1027 |       1610 |                                                       torch._functorch.autograd_function
import time:       497 |       2107 |                                                     torch.autograd.function
import time:       108 |        108 |                                                         torch.testing._utils
import time:       749 |        749 |                                                         torch.testing._comparison
import time:       171 |        171 |                                                         torch.testing._creation
import time:       240 |       1265 |                                                       torch.testing
import time:     26526 |      27791 |                                                     torch.autograd.gradcheck
import time:       623 |        623 |                                                       torch.autograd.profiler_util
import time:       793 |       1415 |                                                     torch.autograd.profiler
import time:      1178 |      42344 |                                                   torch.autograd
import time:       159 |      42503 |                                                 torch.autograd.profiler_legacy
import time:       126 |      42629 |                                               torch.distributed.rpc.server_process_global_profiler
import time:       758 |      45128 |                                             torch.distributed.rpc
import time:       596 |        596 |                                                         pickletools
import time:       109 |        109 |                                                         torch.package._digraph
import time:        70 |         70 |                                                         torch.package._importlib
import time:       134 |        134 |                                                         torch.package._mangling
import time:       191 |        191 |                                                           torch.package.importer
import time:       117 |        307 |                                                         torch.package._package_pickler
import time:        74 |         74 |                                                         torch.package._stdlib
import time:       152 |        152 |                                                         torch.package.find_file_dependencies
